reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_14637,RMG,[CH2]CS,[N-]=[NH+]C1[CH]C=CC=C1,8,2,0,False,7,3,0
rmg_rxn_14638,RMG,[O-][NH+]1CN1,[N-]=[NH+]C1[CH]C=CC=C1,7,4,1,False,9,3,0
rmg_rxn_14639,RMG,[OH],[N-]=[NH+]C1C=CCC=C1,6,2,1,False,5,3,0
rmg_rxn_14640,RMG,N=O,[N-]=[NH+]C1[CH]C=CC=C1,6,3,1,False,5,4,0
rmg_rxn_14641,RMG,[O-][NH+]=C[CH2],[N-]=[NH+]C1C=CCC=C1,8,3,1,False,7,4,0
rmg_rxn_14642,RMG,[CH2]C=NO,[N-]=[NH+]C1C=CCC=C1,8,3,1,False,7,4,0
rmg_rxn_14643,RMG,[CH2]S[CH2],[N-]=[NH+]C1C=CCC=C1,8,2,0,False,7,3,0
rmg_rxn_14644,RMG,[N-][NH+]=CCC,[N-]=[NH+]C1C=CCC=C1,9,4,0,False,8,4,0
rmg_rxn_14645,RMG,[CH2]C[NH],[N-]=[NH+]C1C=CCC=C1,8,3,0,False,7,3,0
rmg_rxn_14646,RMG,[N-]=[NH+]C(=CC)C,[N-]=[NH+]C1[CH]C=CC=C1,10,4,0,False,8,5,0
rmg_rxn_14647,RMG,N[N][O],[N-]=[NH+]C1C=CCC=C1,6,4,1,False,7,3,0
rmg_rxn_14648,RMG,CN=N,[N-]=[NH+]C1[CH]C=CC=C1,7,4,0,False,6,4,0
rmg_rxn_14649,RMG,[CH2]N=N,[N-]=[NH+]C1C=CCC=C1,7,4,0,False,6,4,0
rmg_rxn_14650,RMG,[CH2]C=N[O],[N-]=[NH+]C1C=CCC=C1,8,3,1,False,7,4,0
rmg_rxn_14651,RMG,C=[N],[N-]=[NH+]C1C=CCC=C1,7,3,0,False,5,4,0
rmg_rxn_14652,RMG,O1O[N]1,[N-]=[NH+]C1C=CCC=C1,6,3,2,False,8,3,0
rmg_rxn_14653,RMG,C[CH][S],[N-]=[NH+]C1C=CCC=C1,8,2,0,False,7,3,0
rmg_rxn_14654,RMG,[O]N=[N],[N-]=[NH+]C1C=CCC=C1,6,4,1,False,6,4,0
rmg_rxn_14655,RMG,[N-]=[NH+]C1C=CCC=C1,C=[C]C(C)=CCC,13,2,0,False,9,5,0
rmg_rxn_14656,RMG,[N-]=[NH+]C1C=CCC=C1,CC(=NCC)[C]=C,12,3,0,False,9,5,0
rmg_rxn_14657,RMG,[CH2]OCOC=C,[N-]=[NH+]C1C=CCC=C1,10,2,2,False,9,4,0
rmg_rxn_14658,RMG,[N-]=[NH+]C1[CH]C=CC=C1,CC=CC(C)=CC,13,2,0,False,9,5,0
rmg_rxn_14659,RMG,C[CH]C=NN,[N-]=[NH+]C1C=CCC=C1,9,4,0,False,8,4,0
rmg_rxn_14660,RMG,CC=CC,[N-]=[NH+]C1[CH]C=CC=C1,10,2,0,False,7,4,0
rmg_rxn_14661,RMG,[CH3],[N-]=[NH+]C1C=CCC=C1,7,2,0,False,5,3,0
rmg_rxn_14662,RMG,[NH]N=O,[N-]=[NH+]C1C=CCC=C1,6,4,1,False,6,4,0
rmg_rxn_14663,RMG,ON=[N],[N-]=[NH+]C1C=CCC=C1,6,4,1,False,6,4,0
rmg_rxn_14664,RMG,C[N][NH],[N-]=[NH+]C1C=CCC=C1,7,4,0,False,7,3,0
rmg_rxn_14665,RMG,[N-]([NH3+])C(=C=C)C,[N-]=[NH+]C1[CH]C=CC=C1,10,4,0,False,8,5,0
rmg_rxn_14666,RMG,CC=CO[O],[N-]=[NH+]C1C=CCC=C1,9,2,2,False,8,4,0
rmg_rxn_14667,RMG,CC(=NN)[C]=C,[N-]=[NH+]C1C=CCC=C1,10,4,0,False,8,5,0
rmg_rxn_14668,RMG,CC[N]OC=CC,[N-]=[NH+]C1C=CCC=C1,11,3,1,False,10,4,0
rmg_rxn_14669,RMG,CC=CON([NH])C,[N-]=[NH+]C1C=CCC=C1,10,4,1,False,10,4,0
rmg_rxn_14670,RMG,[CH2]C[O],[N-]=[NH+]C1C=CCC=C1,8,2,1,False,7,3,0
rmg_rxn_14671,RMG,[N-]([NH3+])C=CC,[N-]=[NH+]C1[CH]C=CC=C1,9,4,0,False,8,4,0
rmg_rxn_14672,RMG,[N-][NH2+]C=CC,[N-]=[NH+]C1C=CCC=C1,9,4,0,False,8,4,0
rmg_rxn_14673,RMG,[NH],[N-]=[NH+]C1C=CCC=C1,6,3,0,False,5,3,0
rmg_rxn_14674,RMG,[CH2]SC[CH2],[N-]=[NH+]C1C=CCC=C1,9,2,0,False,8,3,0
rmg_rxn_14675,RMG,[CH2]N=O,[N-]=[NH+]C1C=CCC=C1,7,3,1,False,6,4,0
rmg_rxn_14676,RMG,CC[NH],[N-]=[NH+]C1C=CCC=C1,8,3,0,False,7,3,0
rmg_rxn_14677,RMG,C[CH]N,[N-]=[NH+]C1C=CCC=C1,8,3,0,False,7,3,0
rmg_rxn_14678,RMG,[CH2]CN,[N-]=[NH+]C1C=CCC=C1,8,3,0,False,7,3,0
rmg_rxn_14679,RMG,[CH2]N=O,[N-]=[NH+]C1C=CCC=C1,7,3,1,False,6,4,0
rmg_rxn_14680,RMG,[CH2]CCO[CH2],[N-]=[NH+]C1C=CCC=C1,10,2,1,False,9,3,0
rmg_rxn_14681,RMG,[O-][N+]=O,[N-]=[NH+]C1C=CCC=C1,6,3,2,False,6,4,0
rmg_rxn_14682,RMG,[H],[N-]=[NH+]C1C=CCC=C1,6,2,0,False,5,3,0
rmg_rxn_14683,RMG,[CH2]CC[O],[N-]=[NH+]C1C=CCC=C1,9,2,1,False,8,3,0
rmg_rxn_14684,RMG,C[C]C,[N-]=[NH+]C1[CH]C=CC=C1,9,2,0,False,7,3,0
rmg_rxn_14685,RMG,CC=CON([NH])C,[N-]=[NH+]C1C=CCC=C1,10,4,1,False,10,4,0
rmg_rxn_14686,RMG,[CH2]CO[CH2],[N-]=[NH+]C1C=CCC=C1,9,2,1,False,8,3,0
rmg_rxn_14687,RMG,C[CH2],[N-]=[NH+]C1C=CCC=C1,8,2,0,False,6,3,0
rmg_rxn_14688,RMG,N=N,[N-]=[NH+]C1[CH]C=CC=C1,6,4,0,False,5,4,0
rmg_rxn_14689,RMG,[N-]=[NH+]C1C=CCC=C1,CC=CC1[CH]C=CC=C1,15,2,0,False,11,6,0
rmg_rxn_14690,RMG,[NH]N,[N-]=[NH+]C1C=CCC=C1,6,4,0,False,6,3,0
rmg_rxn_14691,RMG,C=[C]C=C,[N-]=[NH+]C1C=CCC=C1,10,2,0,False,6,5,0
rmg_rxn_14692,RMG,[CH2]C#CC,[N-]=[NH+]C1C=CCC=C1,10,2,0,False,7,3,1
rmg_rxn_14693,RMG,C#C[CH]C,[N-]=[NH+]C1C=CCC=C1,10,2,0,False,7,3,1
rmg_rxn_14694,RMG,[N-]=[NH+]C1C=CCC=C1,CC=CC1[CH]C=CC=C1,15,2,0,False,11,6,0
rmg_rxn_14695,RMG,[CH2]CC,[CH]=C=[C]C,7,0,0,False,3,2,0
rmg_rxn_14696,RMG,[NH]N,[CH]=C=[C]C,4,2,0,False,2,2,0
rmg_rxn_14697,RMG,CC[NH],[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14698,RMG,[O]O,[CH]=C=[C]C,4,0,2,False,2,2,0
rmg_rxn_14699,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14700,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14701,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14702,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14703,RMG,[OH],[CH2]C#CC,4,0,1,False,2,0,1
rmg_rxn_14704,RMG,O1ON1,[CH]=C=[C]C,4,1,2,False,1,2,0
rmg_rxn_14705,RMG,C,[CH]=C=[C]C,5,0,0,False,1,2,0
rmg_rxn_14706,RMG,NN=O,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14707,RMG,ON=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14708,RMG,[O-][NH+]=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14709,RMG,CN=O,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14710,RMG,ON=C,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14711,RMG,[O-][NH+]=C,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14712,RMG,CC,[CH]=C=[C]C,6,0,0,False,2,2,0
rmg_rxn_14713,RMG,N=O,[CH]=C=[C]C,4,1,1,False,1,3,0
rmg_rxn_14714,RMG,CCN,[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14715,RMG,[CH]=C=[C]C,CC#CC,8,0,0,False,3,2,1
rmg_rxn_14716,RMG,[CH]=C=[C]C,C=C=CC,8,0,0,False,2,4,0
rmg_rxn_14717,RMG,[O-][NH+]CC,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14718,RMG,CCS,[CH]=C=[C]C,6,0,0,False,3,2,0
rmg_rxn_14719,RMG,CSCC,[CH]=C=[C]C,7,0,0,False,4,2,0
rmg_rxn_14720,RMG,NN,[CH]=C=[C]C,4,2,0,False,2,2,0
rmg_rxn_14721,RMG,CCC,[CH]=C=[C]C,7,0,0,False,3,2,0
rmg_rxn_14722,RMG,N=N,[CH]=C=[C]C,4,2,0,False,1,3,0
rmg_rxn_14723,RMG,[N-]=[NH2+],[CH]=C=[C]C,4,2,0,False,1,3,0
rmg_rxn_14724,RMG,[O-][NH+]CC,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14725,RMG,[H][H],[CH]=C=[C]C,4,0,0,False,2,2,0
rmg_rxn_14726,RMG,CC=NO,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14727,RMG,CCN=O,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14728,RMG,[O-][NH+]=CC,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14729,RMG,[CH]=C=[C]C,CCSCC,8,0,0,False,5,2,0
rmg_rxn_14730,RMG,[CH]=C=[C]C,CCCC,8,0,0,False,4,2,0
rmg_rxn_14731,RMG,[CH]=C=[C]C,CCCOC,8,0,1,False,5,2,0
rmg_rxn_14732,RMG,[CH]=C=[C]C,CCCC,8,0,0,False,4,2,0
rmg_rxn_14733,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14734,RMG,[CH]=C=[C]C,CCSCC,8,0,0,False,5,2,0
rmg_rxn_14735,RMG,S,[CH]=C=[C]C,4,0,0,False,1,2,0
rmg_rxn_14736,RMG,CC#N,[CH]=C=[C]C,6,1,0,False,2,2,1
rmg_rxn_14737,RMG,[O-][N+](=N)C,[CH]=C=[C]C,5,2,1,False,3,3,0
rmg_rxn_14738,RMG,[O-][N+](=N)[CH2],[CH2]C#CC,5,2,1,False,4,1,1
rmg_rxn_14739,RMG,[O-][N+](=N)C,[CH]=C=[C]C,5,2,1,False,3,3,0
rmg_rxn_14740,RMG,[O-][N+](=[N])C,[CH2]C#CC,5,2,1,False,4,1,1
rmg_rxn_14741,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14742,RMG,CCO,[CH]=C=[C]C,6,0,1,False,3,2,0
rmg_rxn_14743,RMG,CCN=O,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14744,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14745,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14746,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14747,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14748,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14749,RMG,[CH]=C=[C]C,CCOCC,8,0,1,False,5,2,0
rmg_rxn_14750,RMG,CCCO,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14751,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14752,RMG,[CH]=CC,[CH2]C#CC,7,0,0,False,3,1,1
rmg_rxn_14753,RMG,CC[N]O,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14754,RMG,[O-][NH+]([NH])C,[CH]=C=[C]C,5,2,1,False,4,2,0
rmg_rxn_14755,RMG,[CH]=C=[C]C,[CH]1C=CC=CC1,10,0,0,False,5,4,0
rmg_rxn_14756,RMG,[C]#N,[CH2]C#CC,5,1,0,False,2,0,2
rmg_rxn_14757,RMG,[CH]=C=[C]C,[CH]1C=CC=CC1,10,0,0,False,5,4,0
rmg_rxn_14758,RMG,[CH]=C=[C]C,CC=CC,8,0,0,False,3,3,0
rmg_rxn_14759,RMG,[O-][NH+]([NH])C,[CH]=C=[C]C,5,2,1,False,4,2,0
rmg_rxn_14760,RMG,[C]#CC,[CH2]C#CC,7,0,0,False,3,0,2
rmg_rxn_14761,RMG,[CH2]CCO,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14762,RMG,CCC[O],[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14763,RMG,[CH]=C=[C]C,CCCOC=O,8,0,2,False,5,3,0
rmg_rxn_14764,RMG,[OH],[CH]=C=[C]C,4,0,1,False,1,2,0
rmg_rxn_14765,RMG,[O-][NH+]=O,[CH]=C=[C]C,4,1,2,False,2,3,0
rmg_rxn_14766,RMG,ON=O,[CH]=C=[C]C,4,1,2,False,2,3,0
rmg_rxn_14767,RMG,[CH]=C=[C]C,COCCC=O,8,0,2,False,5,3,0
rmg_rxn_14768,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14769,RMG,[CH2]OCC,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14770,RMG,[CH2]COC,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14771,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14772,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14773,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14774,RMG,[CH]=C=[C]C,C=CCOCO,8,0,2,False,5,3,0
rmg_rxn_14775,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14776,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14777,RMG,CN=N,[CH]=C=[C]C,5,2,0,False,2,3,0
rmg_rxn_14778,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14779,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14780,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14781,RMG,[NH-][NH+]=CCC,[CH]=C=[C]C,7,2,0,False,4,3,0
rmg_rxn_14782,RMG,[N-]=[NH+]CCC,[CH]=C=[C]C,7,2,0,False,4,3,0
rmg_rxn_14783,RMG,[NH2],[CH]=C=[C]C,4,1,0,False,1,2,0
rmg_rxn_14784,RMG,[CH]=C=[C]C,[N-]=[NH+]C(=CC)C,8,2,0,False,4,4,0
rmg_rxn_14785,RMG,[CH2]CC,[CH]=C=[C]C,7,0,0,False,3,2,0
rmg_rxn_14786,RMG,[CH2]CO,[CH]=C=[C]C,6,0,1,False,3,2,0
rmg_rxn_14787,RMG,CC[O],[CH]=C=[C]C,6,0,1,False,3,2,0
rmg_rxn_14788,RMG,[CH]=C=[C]C,[N-]=[NH+]C1C=CCC=C1,10,2,0,False,6,5,0
rmg_rxn_14789,RMG,CCS,[CH]=C=[C]C,6,0,0,False,3,2,0
rmg_rxn_14790,RMG,ON1CC1,[CH]=C=[C]C,6,1,1,False,5,2,0
rmg_rxn_14791,RMG,[O-][NH+]1CC1,[CH]=C=[C]C,6,1,1,False,5,2,0
rmg_rxn_14792,RMG,[CH2],[CH2]C#CC,5,0,0,False,2,0,1
rmg_rxn_14793,RMG,CN=N,[CH]=C=[C]C,5,2,0,False,2,3,0
rmg_rxn_14794,RMG,[CH]=C=[C]C,[CH2]OCCC,8,0,1,False,5,2,0
rmg_rxn_14795,RMG,[CH]=C=[C]C,[CH2]CCOC,8,0,1,False,5,2,0
rmg_rxn_14796,RMG,[CH]=C=[C]C,CC(=C=C)NN,8,2,0,False,4,4,0
rmg_rxn_14797,RMG,[CH]=C=[C]C,[N-]([NH3+])C(=C=C)C,8,2,0,False,4,4,0
rmg_rxn_14798,RMG,[CH]=C=[C]C,C=C=C(C)CCC,11,0,0,False,5,4,0
rmg_rxn_14799,RMG,[CH]=C=[C]C,CC(=C=C)NCC,10,1,0,False,5,4,0
rmg_rxn_14800,RMG,[CH]=C=[C]C,C=COCOC,8,0,2,False,5,3,0
rmg_rxn_14801,RMG,CCN,[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14802,RMG,[CH2]N=O,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14803,RMG,C=N,[CH]=C=[C]C,5,1,0,False,1,3,0
rmg_rxn_14804,RMG,[O-][NH+]=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14805,RMG,N[N]O,[CH]=C=[C]C,4,2,1,False,3,2,0
rmg_rxn_14806,RMG,CCN,[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14807,RMG,CCCO,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14808,RMG,[O-][NH+]=CC,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14809,RMG,ONC=C,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14810,RMG,[O-][NH2+]C=C,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14811,RMG,[O-][NH+]1CN1,[CH]=C=[C]C,5,2,1,False,5,2,0
rmg_rxn_14812,RMG,CCC,[CH]=C=[C]C,7,0,0,False,3,2,0
rmg_rxn_14813,RMG,CCS,[CH]=C=[C]C,6,0,0,False,3,2,0
rmg_rxn_14814,RMG,ON=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14815,RMG,[CH]=C=[C]C,CC=CC(C)=CC,11,0,0,False,5,4,0
rmg_rxn_14816,RMG,CCC=O,[CH]=C=[C]C,7,0,1,False,3,3,0
rmg_rxn_14817,RMG,[SH],[CH]=C=[C]C,4,0,0,False,1,2,0
rmg_rxn_14818,RMG,CCO,[CH]=C=[C]C,6,0,1,False,3,2,0
rmg_rxn_14819,RMG,[CH]CC,C#C[CH]C,7,0,0,False,4,0,1
rmg_rxn_14820,RMG,[NH]N,[CH]=C=[C]C,4,2,0,False,2,2,0
rmg_rxn_14821,RMG,CC[NH],[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14822,RMG,[O]O,[CH]=C=[C]C,4,0,2,False,2,2,0
rmg_rxn_14823,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14824,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14825,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14826,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14827,RMG,[OH],C#C[CH]C,4,0,1,False,2,0,1
rmg_rxn_14828,RMG,O1ON1,[CH]=C=[C]C,4,1,2,False,1,2,0
rmg_rxn_14829,RMG,C,[CH]=C=[C]C,5,0,0,False,1,2,0
rmg_rxn_14830,RMG,NN=O,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14831,RMG,ON=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14832,RMG,[O-][NH+]=N,[CH]=C=[C]C,4,2,1,False,2,3,0
rmg_rxn_14833,RMG,CN=O,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14834,RMG,ON=C,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14835,RMG,[O-][NH+]=C,[CH]=C=[C]C,5,1,1,False,2,3,0
rmg_rxn_14836,RMG,CC,[CH]=C=[C]C,6,0,0,False,2,2,0
rmg_rxn_14837,RMG,N=O,[CH]=C=[C]C,4,1,1,False,1,3,0
rmg_rxn_14838,RMG,CCN,[CH]=C=[C]C,6,1,0,False,3,2,0
rmg_rxn_14839,RMG,[CH]=C=[C]C,CC#CC,8,0,0,False,3,2,1
rmg_rxn_14840,RMG,[CH]=C=[C]C,C=C=CC,8,0,0,False,2,4,0
rmg_rxn_14841,RMG,[O-][NH+]CC,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14842,RMG,CCS,[CH]=C=[C]C,6,0,0,False,3,2,0
rmg_rxn_14843,RMG,CSCC,[CH]=C=[C]C,7,0,0,False,4,2,0
rmg_rxn_14844,RMG,NN,[CH]=C=[C]C,4,2,0,False,2,2,0
rmg_rxn_14845,RMG,CCC,[CH]=C=[C]C,7,0,0,False,3,2,0
rmg_rxn_14846,RMG,N=N,[CH]=C=[C]C,4,2,0,False,1,3,0
rmg_rxn_14847,RMG,[N-]=[NH2+],[CH]=C=[C]C,4,2,0,False,1,3,0
rmg_rxn_14848,RMG,[O-][NH+]CC,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14849,RMG,[H][H],[CH]=C=[C]C,4,0,0,False,2,2,0
rmg_rxn_14850,RMG,CC=NO,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14851,RMG,CCN=O,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14852,RMG,[O-][NH+]=CC,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14853,RMG,[CH]=C=[C]C,CCSCC,8,0,0,False,5,2,0
rmg_rxn_14854,RMG,[CH]=C=[C]C,CCCC,8,0,0,False,4,2,0
rmg_rxn_14855,RMG,[CH]=C=[C]C,CCCOC,8,0,1,False,5,2,0
rmg_rxn_14856,RMG,[CH]=C=[C]C,CCCC,8,0,0,False,4,2,0
rmg_rxn_14857,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14858,RMG,[CH]=C=[C]C,CCSCC,8,0,0,False,5,2,0
rmg_rxn_14859,RMG,S,[CH]=C=[C]C,4,0,0,False,1,2,0
rmg_rxn_14860,RMG,CC#N,[CH]=C=[C]C,6,1,0,False,2,2,1
rmg_rxn_14861,RMG,[O-][N+](=N)C,[CH]=C=[C]C,5,2,1,False,3,3,0
rmg_rxn_14862,RMG,[O-][N+](=N)[CH2],C#C[CH]C,5,2,1,False,4,1,1
rmg_rxn_14863,RMG,[O-][N+](=N)C,[CH]=C=[C]C,5,2,1,False,3,3,0
rmg_rxn_14864,RMG,[O-][N+](=[N])C,C#C[CH]C,5,2,1,False,4,1,1
rmg_rxn_14865,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14866,RMG,CCO,[CH]=C=[C]C,6,0,1,False,3,2,0
rmg_rxn_14867,RMG,CCN=O,[CH]=C=[C]C,6,1,1,False,3,3,0
rmg_rxn_14868,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14869,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14870,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14871,RMG,[CH]=C=[C]C,C1COCOC1,8,0,2,False,7,2,0
rmg_rxn_14872,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14873,RMG,[CH]=C=[C]C,CCOCC,8,0,1,False,5,2,0
rmg_rxn_14874,RMG,CCCO,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14875,RMG,[CH]=C=[C]C,CCCOCC,9,0,1,False,6,2,0
rmg_rxn_14876,RMG,[CH]=CC,C#C[CH]C,7,0,0,False,3,1,1
rmg_rxn_14877,RMG,CC[N]O,[CH]=C=[C]C,6,1,1,False,4,2,0
rmg_rxn_14878,RMG,[O-][NH+]([NH])C,[CH]=C=[C]C,5,2,1,False,4,2,0
rmg_rxn_14879,RMG,[CH]=C=[C]C,[CH]1C=CC=CC1,10,0,0,False,5,4,0
rmg_rxn_14880,RMG,[C]#N,C#C[CH]C,5,1,0,False,2,0,2
rmg_rxn_14881,RMG,[CH]=C=[C]C,[CH]1C=CC=CC1,10,0,0,False,5,4,0
rmg_rxn_14882,RMG,C#C[CH]C,C[C]=CC,8,0,0,False,4,1,1
rmg_rxn_14883,RMG,[O-][NH+]([NH])C,[CH]=C=[C]C,5,2,1,False,4,2,0
rmg_rxn_14884,RMG,[C]#CC,C#C[CH]C,7,0,0,False,3,0,2
rmg_rxn_14885,RMG,[CH2]CCO,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14886,RMG,CCC[O],[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14887,RMG,[CH]=C=[C]C,CCCOC=O,8,0,2,False,5,3,0
rmg_rxn_14888,RMG,[OH],[CH]=C=[C]C,4,0,1,False,1,2,0
rmg_rxn_14889,RMG,[O-][NH+]=O,[CH]=C=[C]C,4,1,2,False,2,3,0
rmg_rxn_14890,RMG,ON=O,[CH]=C=[C]C,4,1,2,False,2,3,0
rmg_rxn_14891,RMG,[CH]=C=[C]C,COCCC=O,8,0,2,False,5,3,0
rmg_rxn_14892,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14893,RMG,[CH2]OCC,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14894,RMG,[CH2]COC,[CH]=C=[C]C,7,0,1,False,4,2,0
rmg_rxn_14895,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14896,RMG,[CH]=C=[C]C,[CH2]CCOCO,8,0,2,False,6,2,0
rmg_rxn_14897,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14898,RMG,[CH]=C=[C]C,C=CCOCO,8,0,2,False,5,3,0
rmg_rxn_14899,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14900,RMG,[CH]=C=[C]C,[CH2]OCCCO,8,0,2,False,6,2,0
rmg_rxn_14901,RMG,CN=N,[CH]=C=[C]C,5,2,0,False,2,3,0
rmg_rxn_14902,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14903,RMG,[CH]=C=[C]C,COCCC[O],8,0,2,False,6,2,0
rmg_rxn_14904,RMG,[CH]=C=[C]C,CCCOC[O],8,0,2,False,6,2,0
rmg_rxn_14905,RMG,[NH-][NH+]=CCC,[CH]=C=[C]C,7,2,0,False,4,3,0
rmg_rxn_14906,RMG,[N-]=[NH+]CCC,[CH]=C=[C]C,7,2,0,False,4,3,0
rmg_rxn_14907,RMG,[NH2],[CH]=C=[C]C,4,1,0,False,1,2,0
rmg_rxn_14908,RMG,C#C[CH]C,[N-]=[NH+]C(=[C]C)C,8,2,0,False,5,2,1
