RXN,RUN,SUCCESS,CHECKED,MOVED,ERROR
rmg_rxn_7515,False,False,False,False,False
rmg_rxn_7516,False,False,False,False,False
rmg_rxn_7517,False,False,False,False,False
rmg_rxn_7518,False,False,False,False,False
rmg_rxn_7519,False,False,False,False,False
rmg_rxn_7520,False,False,False,False,False
rmg_rxn_7521,False,False,False,False,False
rmg_rxn_7522,False,False,False,False,False
rmg_rxn_7523,False,False,False,False,False
rmg_rxn_7524,False,False,False,False,False
rmg_rxn_7525,False,False,False,False,False
rmg_rxn_7526,False,False,False,False,False
rmg_rxn_7527,False,False,False,False,False
rmg_rxn_7528,False,False,False,False,False
rmg_rxn_7529,False,False,False,False,False
rmg_rxn_7530,False,False,False,False,False
rmg_rxn_7531,False,False,False,False,False
rmg_rxn_7532,False,False,False,False,False
rmg_rxn_7533,False,False,False,False,False
rmg_rxn_7534,False,False,False,False,False
rmg_rxn_7535,False,False,False,False,False
rmg_rxn_7536,False,False,False,False,False
rmg_rxn_7537,False,False,False,False,False
rmg_rxn_7538,False,False,False,False,False
rmg_rxn_7539,False,False,False,False,False
rmg_rxn_7540,False,False,False,False,False
rmg_rxn_7541,False,False,False,False,False
rmg_rxn_7542,False,False,False,False,False
rmg_rxn_7543,False,False,False,False,False
rmg_rxn_7544,False,False,False,False,False
rmg_rxn_7545,False,False,False,False,False
rmg_rxn_7546,False,False,False,False,False
rmg_rxn_7547,False,False,False,False,False
rmg_rxn_7548,False,False,False,False,False
rmg_rxn_7549,False,False,False,False,False
rmg_rxn_7550,False,False,False,False,False
rmg_rxn_7551,False,False,False,False,False
rmg_rxn_7552,False,False,False,False,False
rmg_rxn_7553,False,False,False,False,False
rmg_rxn_7554,False,False,False,False,False
rmg_rxn_7555,False,False,False,False,False
rmg_rxn_7556,False,False,False,False,False
rmg_rxn_7557,False,False,False,False,False
rmg_rxn_7558,False,False,False,False,False
rmg_rxn_7559,False,False,False,False,False
rmg_rxn_7560,False,False,False,False,False
rmg_rxn_7561,False,False,False,False,False
rmg_rxn_7562,False,False,False,False,False
rmg_rxn_7563,False,False,False,False,False
rmg_rxn_7564,False,False,False,False,False
rmg_rxn_7565,False,False,False,False,False
rmg_rxn_7566,False,False,False,False,False
rmg_rxn_7567,False,False,False,False,False
rmg_rxn_7568,False,False,False,False,False
rmg_rxn_7569,False,False,False,False,False
rmg_rxn_7570,False,False,False,False,False
rmg_rxn_7571,False,False,False,False,False
rmg_rxn_7572,False,False,False,False,False
rmg_rxn_7573,False,False,False,False,False
rmg_rxn_7574,False,False,False,False,False
rmg_rxn_7575,False,False,False,False,False
rmg_rxn_7576,False,False,False,False,False
rmg_rxn_7577,False,False,False,False,False
rmg_rxn_7578,False,False,False,False,False
rmg_rxn_7579,False,False,False,False,False
rmg_rxn_7580,False,False,False,False,False
rmg_rxn_7581,False,False,False,False,False
rmg_rxn_7582,False,False,False,False,False
rmg_rxn_7583,False,False,False,False,False
rmg_rxn_7584,False,False,False,False,False
rmg_rxn_7585,False,False,False,False,False
rmg_rxn_7586,False,False,False,False,False
rmg_rxn_7587,False,False,False,False,False
rmg_rxn_7588,False,False,False,False,False
rmg_rxn_7589,False,False,False,False,False
rmg_rxn_7590,False,False,False,False,False
rmg_rxn_7591,False,False,False,False,False
rmg_rxn_7592,False,False,False,False,False
rmg_rxn_7593,False,False,False,False,False
rmg_rxn_7594,False,False,False,False,False
rmg_rxn_7595,False,False,False,False,False
rmg_rxn_7596,False,False,False,False,False
rmg_rxn_7597,False,False,False,False,False
rmg_rxn_7598,False,False,False,False,False
rmg_rxn_7599,False,False,False,False,False
rmg_rxn_7600,False,False,False,False,False
rmg_rxn_7601,False,False,False,False,False
rmg_rxn_7602,False,False,False,False,False
rmg_rxn_7603,False,False,False,False,False
rmg_rxn_7604,False,False,False,False,False
rmg_rxn_7605,False,False,False,False,False
rmg_rxn_7606,False,False,False,False,False
rmg_rxn_7607,False,False,False,False,False
rmg_rxn_7608,False,False,False,False,False
rmg_rxn_7609,False,False,False,False,False
rmg_rxn_7610,False,False,False,False,False
rmg_rxn_7611,False,False,False,False,False
rmg_rxn_7612,False,False,False,False,False
rmg_rxn_7613,False,False,False,False,False
rmg_rxn_7614,False,False,False,False,False
rmg_rxn_7615,False,False,False,False,False
rmg_rxn_7616,False,False,False,False,False
rmg_rxn_7617,False,False,False,False,False
rmg_rxn_7618,False,False,False,False,False
rmg_rxn_7619,False,False,False,False,False
rmg_rxn_7620,False,False,False,False,False
rmg_rxn_7621,False,False,False,False,False
rmg_rxn_7622,False,False,False,False,False
rmg_rxn_7623,False,False,False,False,False
rmg_rxn_7624,False,False,False,False,False
rmg_rxn_7625,False,False,False,False,False
rmg_rxn_7626,False,False,False,False,False
rmg_rxn_7627,False,False,False,False,False
rmg_rxn_7628,False,False,False,False,False
rmg_rxn_7629,False,False,False,False,False
rmg_rxn_7630,False,False,False,False,False
rmg_rxn_7631,False,False,False,False,False
rmg_rxn_7632,False,False,False,False,False
rmg_rxn_7633,False,False,False,False,False
rmg_rxn_7634,False,False,False,False,False
rmg_rxn_7635,False,False,False,False,False
rmg_rxn_7636,False,False,False,False,False
rmg_rxn_7637,False,False,False,False,False
rmg_rxn_7638,False,False,False,False,False
rmg_rxn_7639,False,False,False,False,False
rmg_rxn_7640,False,False,False,False,False
rmg_rxn_7641,False,False,False,False,False
rmg_rxn_7642,False,False,False,False,False
rmg_rxn_7643,False,False,False,False,False
rmg_rxn_7644,False,False,False,False,False
rmg_rxn_7645,False,False,False,False,False
rmg_rxn_7646,False,False,False,False,False
rmg_rxn_7647,False,False,False,False,False
rmg_rxn_7648,False,False,False,False,False
rmg_rxn_7649,False,False,False,False,False
rmg_rxn_7650,False,False,False,False,False
rmg_rxn_7651,False,False,False,False,False
rmg_rxn_7652,False,False,False,False,False
rmg_rxn_7653,False,False,False,False,False
rmg_rxn_7654,False,False,False,False,False
rmg_rxn_7655,False,False,False,False,False
rmg_rxn_7656,False,False,False,False,False
rmg_rxn_7657,False,False,False,False,False
rmg_rxn_7658,False,False,False,False,False
rmg_rxn_7659,False,False,False,False,False
rmg_rxn_7660,False,False,False,False,False
rmg_rxn_7661,False,False,False,False,False
rmg_rxn_7662,False,False,False,False,False
rmg_rxn_7663,False,False,False,False,False
rmg_rxn_7664,False,False,False,False,False
rmg_rxn_7665,False,False,False,False,False
rmg_rxn_7666,False,False,False,False,False
rmg_rxn_7667,False,False,False,False,False
rmg_rxn_7668,False,False,False,False,False
rmg_rxn_7669,False,False,False,False,False
rmg_rxn_7670,False,False,False,False,False
rmg_rxn_7671,False,False,False,False,False
rmg_rxn_7672,False,False,False,False,False
rmg_rxn_7673,False,False,False,False,False
rmg_rxn_7674,False,False,False,False,False
rmg_rxn_7675,False,False,False,False,False
rmg_rxn_7676,False,False,False,False,False
rmg_rxn_7677,False,False,False,False,False
rmg_rxn_7678,False,False,False,False,False
rmg_rxn_7679,False,False,False,False,False
rmg_rxn_7680,False,False,False,False,False
rmg_rxn_7681,False,False,False,False,False
rmg_rxn_7682,False,False,False,False,False
rmg_rxn_7683,False,False,False,False,False
rmg_rxn_7684,False,False,False,False,False
rmg_rxn_7685,False,False,False,False,False
rmg_rxn_7686,False,False,False,False,False
rmg_rxn_7687,False,False,False,False,False
rmg_rxn_7688,False,False,False,False,False
rmg_rxn_7689,False,False,False,False,False
rmg_rxn_7690,False,False,False,False,False
rmg_rxn_7691,False,False,False,False,False
rmg_rxn_7692,False,False,False,False,False
rmg_rxn_7693,False,False,False,False,False
rmg_rxn_7694,False,False,False,False,False
rmg_rxn_7695,False,False,False,False,False
rmg_rxn_7696,False,False,False,False,False
rmg_rxn_7697,False,False,False,False,False
rmg_rxn_7698,False,False,False,False,False
rmg_rxn_7699,False,False,False,False,False
rmg_rxn_7700,False,False,False,False,False
rmg_rxn_7701,False,False,False,False,False
rmg_rxn_7702,False,False,False,False,False
rmg_rxn_7703,False,False,False,False,False
rmg_rxn_7704,False,False,False,False,False
rmg_rxn_7705,False,False,False,False,False
rmg_rxn_7706,False,False,False,False,False
rmg_rxn_7707,False,False,False,False,False
rmg_rxn_7708,False,False,False,False,False
rmg_rxn_7709,False,False,False,False,False
rmg_rxn_7710,False,False,False,False,False
rmg_rxn_7711,False,False,False,False,False
rmg_rxn_7712,False,False,False,False,False
rmg_rxn_7713,False,False,False,False,False
rmg_rxn_7714,False,False,False,False,False
rmg_rxn_7715,False,False,False,False,False
rmg_rxn_7716,False,False,False,False,False
rmg_rxn_7717,False,False,False,False,False
rmg_rxn_7718,False,False,False,False,False
rmg_rxn_7719,False,False,False,False,False
rmg_rxn_7720,False,False,False,False,False
rmg_rxn_7721,False,False,False,False,False
rmg_rxn_7722,False,False,False,False,False
rmg_rxn_7723,False,False,False,False,False
rmg_rxn_7724,False,False,False,False,False
rmg_rxn_7725,False,False,False,False,False
rmg_rxn_7726,False,False,False,False,False
rmg_rxn_7727,False,False,False,False,False
rmg_rxn_7728,False,False,False,False,False
rmg_rxn_7729,False,False,False,False,False
rmg_rxn_7730,False,False,False,False,False
rmg_rxn_7731,False,False,False,False,False
rmg_rxn_7732,False,False,False,False,False
rmg_rxn_7733,False,False,False,False,False
rmg_rxn_7734,False,False,False,False,False
rmg_rxn_7735,False,False,False,False,False
rmg_rxn_7736,False,False,False,False,False
rmg_rxn_7737,False,False,False,False,False
rmg_rxn_7738,False,False,False,False,False
rmg_rxn_7739,False,False,False,False,False
rmg_rxn_7740,False,False,False,False,False
rmg_rxn_7741,False,False,False,False,False
rmg_rxn_7742,False,False,False,False,False
rmg_rxn_7743,False,False,False,False,False
rmg_rxn_7744,False,False,False,False,False
rmg_rxn_7745,False,False,False,False,False
rmg_rxn_7746,False,False,False,False,False
rmg_rxn_7747,False,False,False,False,False
rmg_rxn_7748,False,False,False,False,False
rmg_rxn_7749,False,False,False,False,False
rmg_rxn_7750,False,False,False,False,False
rmg_rxn_7751,False,False,False,False,False
rmg_rxn_7752,False,False,False,False,False
rmg_rxn_7753,False,False,False,False,False
rmg_rxn_7754,False,False,False,False,False
rmg_rxn_7755,False,False,False,False,False
rmg_rxn_7756,False,False,False,False,False
rmg_rxn_7757,False,False,False,False,False
rmg_rxn_7758,False,False,False,False,False
rmg_rxn_7759,False,False,False,False,False
rmg_rxn_7760,False,False,False,False,False
rmg_rxn_7761,False,False,False,False,False
rmg_rxn_7762,False,False,False,False,False
rmg_rxn_7763,False,False,False,False,False
rmg_rxn_7764,False,False,False,False,False
rmg_rxn_7765,False,False,False,False,False
rmg_rxn_7766,False,False,False,False,False
rmg_rxn_7767,False,False,False,False,False
rmg_rxn_7768,False,False,False,False,False
rmg_rxn_7769,False,False,False,False,False
rmg_rxn_7770,False,False,False,False,False
rmg_rxn_7771,False,False,False,False,False
rmg_rxn_7772,False,False,False,False,False
rmg_rxn_7773,False,False,False,False,False
rmg_rxn_7774,False,False,False,False,False
rmg_rxn_7775,False,False,False,False,False
rmg_rxn_7776,False,False,False,False,False
rmg_rxn_7777,False,False,False,False,False
rmg_rxn_7778,False,False,False,False,False
rmg_rxn_7779,False,False,False,False,False
rmg_rxn_7780,False,False,False,False,False
rmg_rxn_7781,False,False,False,False,False
rmg_rxn_7782,False,False,False,False,False
rmg_rxn_7783,False,False,False,False,False
rmg_rxn_7784,False,False,False,False,False
rmg_rxn_7785,False,False,False,False,False
rmg_rxn_7786,False,False,False,False,False
rmg_rxn_7787,False,False,False,False,False
rmg_rxn_7788,False,False,False,False,False
rmg_rxn_7789,False,False,False,False,False
rmg_rxn_7790,False,False,False,False,False
rmg_rxn_7791,False,False,False,False,False
rmg_rxn_7792,False,False,False,False,False
rmg_rxn_7793,False,False,False,False,False
rmg_rxn_7794,False,False,False,False,False
rmg_rxn_7795,False,False,False,False,False
rmg_rxn_7796,False,False,False,False,False
rmg_rxn_7797,False,False,False,False,False
rmg_rxn_7798,False,False,False,False,False
rmg_rxn_7799,False,False,False,False,False
rmg_rxn_7800,False,False,False,False,False
rmg_rxn_7801,False,False,False,False,False
rmg_rxn_7802,False,False,False,False,False
rmg_rxn_7803,False,False,False,False,False
rmg_rxn_7804,False,False,False,False,False
rmg_rxn_7805,False,False,False,False,False
rmg_rxn_7806,False,False,False,False,False
rmg_rxn_7807,False,False,False,False,False
rmg_rxn_7808,False,False,False,False,False
rmg_rxn_7809,False,False,False,False,False
rmg_rxn_7810,False,False,False,False,False
rmg_rxn_7811,False,False,False,False,False
rmg_rxn_7812,False,False,False,False,False
rmg_rxn_7813,False,False,False,False,False
rmg_rxn_7814,False,False,False,False,False
rmg_rxn_7815,False,False,False,False,False
rmg_rxn_7816,False,False,False,False,False
rmg_rxn_7817,False,False,False,False,False
rmg_rxn_7818,False,False,False,False,False
rmg_rxn_7819,False,False,False,False,False
rmg_rxn_7820,False,False,False,False,False
rmg_rxn_7821,False,False,False,False,False
rmg_rxn_7822,False,False,False,False,False
rmg_rxn_7823,False,False,False,False,False
rmg_rxn_7824,False,False,False,False,False
rmg_rxn_7825,False,False,False,False,False
rmg_rxn_7826,False,False,False,False,False
rmg_rxn_7827,False,False,False,False,False
rmg_rxn_7828,False,False,False,False,False
rmg_rxn_7829,False,False,False,False,False
rmg_rxn_7830,False,False,False,False,False
rmg_rxn_7831,False,False,False,False,False
rmg_rxn_7832,False,False,False,False,False
rmg_rxn_7833,False,False,False,False,False
rmg_rxn_7834,False,False,False,False,False
rmg_rxn_7835,False,False,False,False,False
rmg_rxn_7836,False,False,False,False,False
rmg_rxn_7837,False,False,False,False,False
rmg_rxn_7838,False,False,False,False,False
rmg_rxn_7839,False,False,False,False,False
rmg_rxn_7840,False,False,False,False,False
rmg_rxn_7841,False,False,False,False,False
rmg_rxn_7842,False,False,False,False,False
rmg_rxn_7843,False,False,False,False,False
rmg_rxn_7844,False,False,False,False,False
rmg_rxn_7845,False,False,False,False,False
rmg_rxn_7846,False,False,False,False,False
rmg_rxn_7847,False,False,False,False,False
rmg_rxn_7848,False,False,False,False,False
rmg_rxn_7849,False,False,False,False,False
rmg_rxn_7850,False,False,False,False,False
rmg_rxn_7851,False,False,False,False,False
rmg_rxn_7852,False,False,False,False,False
rmg_rxn_7853,False,False,False,False,False
rmg_rxn_7854,False,False,False,False,False
rmg_rxn_7855,False,False,False,False,False
rmg_rxn_7856,False,False,False,False,False
rmg_rxn_7857,False,False,False,False,False
rmg_rxn_7858,False,False,False,False,False
rmg_rxn_7859,False,False,False,False,False
rmg_rxn_7860,False,False,False,False,False
rmg_rxn_7861,False,False,False,False,False
rmg_rxn_7862,False,False,False,False,False
rmg_rxn_7863,False,False,False,False,False
rmg_rxn_7864,False,False,False,False,False
rmg_rxn_7865,False,False,False,False,False
rmg_rxn_7866,False,False,False,False,False
rmg_rxn_7867,False,False,False,False,False
rmg_rxn_7868,False,False,False,False,False
rmg_rxn_7869,False,False,False,False,False
rmg_rxn_7870,False,False,False,False,False
rmg_rxn_7871,False,False,False,False,False
rmg_rxn_7872,False,False,False,False,False
rmg_rxn_7873,False,False,False,False,False
rmg_rxn_7874,False,False,False,False,False
rmg_rxn_7875,False,False,False,False,False
rmg_rxn_7876,False,False,False,False,False
rmg_rxn_7877,False,False,False,False,False
rmg_rxn_7878,False,False,False,False,False
rmg_rxn_7879,False,False,False,False,False
rmg_rxn_7880,False,False,False,False,False
rmg_rxn_7881,False,False,False,False,False
rmg_rxn_7882,False,False,False,False,False
rmg_rxn_7883,False,False,False,False,False
rmg_rxn_7884,False,False,False,False,False
rmg_rxn_7885,False,False,False,False,False
rmg_rxn_7886,False,False,False,False,False
rmg_rxn_7887,False,False,False,False,False
rmg_rxn_7888,False,False,False,False,False
rmg_rxn_7889,False,False,False,False,False
rmg_rxn_7890,False,False,False,False,False
rmg_rxn_7891,False,False,False,False,False
rmg_rxn_7892,False,False,False,False,False
rmg_rxn_7893,False,False,False,False,False
rmg_rxn_7894,False,False,False,False,False
rmg_rxn_7895,False,False,False,False,False
rmg_rxn_7896,False,False,False,False,False
